KupacID,Pol,Godine,Kupljeni Artikli,Kategorija,Iznos Kupovine,Tip Dostave,Zanimanje,Pretplata,Sezona,Opština
7003,Žensko,44,Šorc,Obuća,16,Dvodnevna dostava,Dizajner,Ne,Ljeto,Bihać
7004,Žensko,33,Haljina,Spoljašnja odjeća,56,Besplatna dostava,Umjetnik,Ne,Ljeto,Široki Brijeg
7005,Muško,23,Majica,Odjeća,29,Sledeći dan,Umjetnik,Ne,Zima,Živinice
7006,Žensko,35,Farmerke,Obuća,15,Dvodnevna dostava,Tehničar,Ne,Proljeće,Bijeljina
7007,Muško,37,Majica,Dodaci,61,Ekspres,Dizajner,Da,Zima,Prijedor
7008,Muško,32,Cipele,Dodaci,19,Sledeći dan,Dizajner,Da,Proljeće,Sarajevo
7009,Žensko,62,Šorc,Dodaci,97,Sledeći dan,Zdravstvo,Da,Jesen,Laktaši
7010,Muško,32,Naočale,Spoljašnja odjeća,20,Ekspres,Student,Ne,Proljeće,Gradiška
7011,Žensko,30,Kaput,Dodaci,12,Sledeći dan,Tehničar,Da,Jesen,Gradiška
7012,Žensko,62,Šorc,Dodaci,64,Dvodnevna dostava,Izvršni direktor,Da,Jesen,Banja Luka
7013,Žensko,43,Cipele,Dodaci,76,Dvodnevna dostava,Student,Ne,Proljeće,Banja Luka
7014,Žensko,37,Farmerke,Dodaci,10,Sledeći dan,Dizajner,Da,Ljeto,Laktaši
7015,Žensko,38,Šorc,Odjeća,70,Ekspres,Pravnik,Da,Zima,Gradiška
7016,Žensko,37,Patike,Spoljašnja odjeća,36,Dvodnevna dostava,Pravnik,Ne,,Tuzla
7017,Muško,62,Šorc,Spoljašnja odjeća,99,Dvodnevna dostava,Upravitelj,Da,Ljeto,Zenica
7018,Žensko,65,Kaiš,Dodaci,58,Besplatna dostava,Nastavnik,Da,Jesen,Široki Brijeg
7019,Žensko,28,Haljina,Odjeća,29,Besplatna dostava,Umjetnik,Ne,Zima,Zenica
7020,Žensko,64,Majica,Obuća,33,Besplatna dostava,Nastavnik,Ne,Proljeće,Gradiška
7021,Muško,62,Kaiš,Spoljašnja odjeća,40,Ekspres,Upravitelj,Ne,Jesen,Laktaši
7022,Muško,30,Majica,Odjeća,50,Sledeći dan,Tehničar,Da,Jesen,Živinice
7023,Žensko,25,Kaput,Spoljašnja odjeća,64,Besplatna dostava,Izvršni direktor,Ne,Jesen,Sarajevo
7024,Žensko,33,Šorc,Dodaci,34,Dvodnevna dostava,Dizajner,Da,Jesen,Laktaši
7025,Žensko,49,Naočale,Odjeća,78,Sledeći dan,Umjetnik,Ne,,Bihać
7026,Žensko,40,Naočale,Obuća,40,Dvodnevna dostava,Tehničar,Ne,Proljeće,Tuzla
7027,Muško,53,Kaput,Dodaci,48,Besplatna dostava,Dizajner,Da,Jesen,Široki Brijeg
7028,Žensko,44,Šal,Obuća,76,Besplatna dostava,Nastavnik,Da,,Zenica
7029,Žensko,40,Majica,Odjeća,61,Ekspres,Ekonomista,Da,Jesen,Zenica
7030,Žensko,50,Farmerke,Spoljašnja odjeća,91,Dvodnevna dostava,Izvršni direktor,Ne,Ljeto,Tuzla
7031,Žensko,50,Farmerke,Spoljašnja odjeća,59,Besplatna dostava,Tehničar,Ne,Jesen,Banja Luka
7032,Žensko,29,Majica,Obuća,87,Dvodnevna dostava,Student,Da,Proljeće,Bijeljina
7033,Žensko,39,Cipele,Odjeća,66,Sledeći dan,Marketing,Ne,Proljeće,Sarajevo
7034,Žensko,64,Majica,Odjeća,75,Besplatna dostava,Pravnik,Ne,Ljeto,Bijeljina
7035,Žensko,27,Šal,Obuća,73,Sledeći dan,Tehničar,Ne,Proljeće,Gradiška
7036,Žensko,59,Haljina,Obuća,24,Dvodnevna dostava,,Da,Zima,Mostar
7037,Muško,37,Kaput,Dodaci,90,Besplatna dostava,Ekonomista,Da,Zima,Bijeljina
7038,Muško,34,Kaiš,Obuća,65,Dvodnevna dostava,Izvršni direktor,Ne,,Laktaši
7039,Muško,59,Torba,Dodaci,44,Dvodnevna dostava,Izvršni direktor,Da,Jesen,Gradiška
7040,Muško,53,Haljina,Odjeća,100,Besplatna dostava,Umjetnik,Da,Jesen,Mostar
7041,Muško,51,Cipele,Dodaci,26,Dvodnevna dostava,Inženjer,Ne,Ljeto,Zenica
7042,Muško,35,Farmerke,Dodaci,22,Dvodnevna dostava,Tehničar,Da,Jesen,Sarajevo
7043,Žensko,18,Cipele,Obuća,22,Sledeći dan,Dizajner,Ne,,Tuzla
7044,Muško,19,Šal,Dodaci,81,Besplatna dostava,Tehničar,Da,Proljeće,Laktaši
7045,Muško,28,Kaput,Obuća,72,Sledeći dan,Dizajner,Ne,Ljeto,Živinice
7046,Žensko,28,Majica,Spoljašnja odjeća,86,Dvodnevna dostava,Dizajner,Ne,Jesen,Gradiška
7047,Muško,51,Torba,Spoljašnja odjeća,42,Besplatna dostava,Inženjer,Da,Proljeće,Laktaši
7048,Muško,54,Kaiš,Spoljašnja odjeća,49,Besplatna dostava,Izvršni direktor,Da,,Široki Brijeg
7049,Žensko,43,Patike,Dodaci,80,Ekspres,Student,Da,Zima,Laktaši
7050,Žensko,56,Torba,Odjeća,14,Ekspres,Izvršni direktor,Ne,,Široki Brijeg
7051,Muško,63,Cipele,Spoljašnja odjeća,86,Besplatna dostava,,Ne,Zima,Bihać
7052,Žensko,36,Cipele,Odjeća,50,Dvodnevna dostava,Pravnik,Ne,,Banja Luka
7053,Muško,26,Torba,Odjeća,18,Ekspres,Zdravstvo,Da,Ljeto,Tuzla
7054,Žensko,21,Majica,Spoljašnja odjeća,15,Sledeći dan,Marketing,Ne,Proljeće,Bihać
7055,Žensko,59,Naočale,Obuća,38,Sledeći dan,Upravitelj,Da,Jesen,Zenica
7056,Žensko,38,Šal,Obuća,39,Sledeći dan,Pravnik,Da,Jesen,Živinice
7057,Žensko,52,Naočale,Dodaci,60,Ekspres,Ekonomista,Ne,Zima,Laktaši
7058,Žensko,49,Šal,Spoljašnja odjeća,81,Besplatna dostava,Umjetnik,Ne,Proljeće,Banja Luka
7059,Žensko,52,Farmerke,Dodaci,75,Besplatna dostava,Dizajner,Da,Ljeto,Prijedor
7060,Muško,27,Cipele,Dodaci,82,Sledeći dan,Zdravstvo,Da,Ljeto,Zenica
7061,Muško,56,Farmerke,Obuća,37,Besplatna dostava,Umjetnik,Ne,Proljeće,Živinice
7062,Muško,53,Naočale,Odjeća,10,Besplatna dostava,Student,Da,Ljeto,Mostar
7063,Muško,41,Patike,Obuća,75,Dvodnevna dostava,Upravitelj,Da,Zima,Bihać
7064,Muško,59,Haljina,Odjeća,24,Besplatna dostava,Izvršni direktor,Ne,Zima,Banja Luka
7065,Muško,41,Cipele,Odjeća,51,Besplatna dostava,Nastavnik,Ne,Ljeto,Gradiška
7066,Žensko,51,Farmerke,Odjeća,10,Besplatna dostava,Student,Da,Ljeto,Bijeljina
7067,Žensko,18,Šal,Obuća,59,Besplatna dostava,Umjetnik,Ne,Zima,Sanski Most
7068,Muško,29,Cipele,Odjeća,71,Dvodnevna dostava,,Da,Proljeće,Živinice
7069,Muško,62,Šal,Obuća,27,Besplatna dostava,Izvršni direktor,Da,Zima,Široki Brijeg
7070,Muško,31,Kaput,Spoljašnja odjeća,30,Ekspres,Dizajner,Ne,Zima,Sanski Most
7071,Muško,62,Kaput,Obuća,19,Dvodnevna dostava,Doktor,Ne,Jesen,Bijeljina
7072,Muško,49,Farmerke,Dodaci,69,Sledeći dan,Upravitelj,Ne,Ljeto,Bijeljina
7073,Žensko,21,Patike,Obuća,12,Ekspres,Doktor,Da,Jesen,Gradiška
7074,Muško,40,Haljina,Odjeća,82,Ekspres,Dizajner,Ne,,Bihać
7075,Muško,51,Cipele,Obuća,12,Besplatna dostava,Marketing,Ne,Ljeto,Mostar
7076,Muško,21,Naočale,Dodaci,46,Sledeći dan,Upravitelj,Da,Ljeto,Zenica
7077,Muško,28,Kaiš,Spoljašnja odjeća,53,Dvodnevna dostava,Ekonomista,Da,Jesen,Zenica
7078,Muško,23,Kaiš,Obuća,77,Ekspres,Inženjer,Ne,,Prijedor
7079,Muško,25,Šorc,Obuća,58,Dvodnevna dostava,Inženjer,Da,Proljeće,Prijedor
7080,Žensko,26,Cipele,Spoljašnja odjeća,63,Besplatna dostava,Student,Ne,,Zenica
7081,Žensko,37,Kaiš,Dodaci,49,Besplatna dostava,Nastavnik,Da,Jesen,Laktaši
7082,Muško,25,Šorc,Dodaci,22,Ekspres,Ekonomista,Da,,Mostar
7083,Muško,63,Haljina,Spoljašnja odjeća,78,Dvodnevna dostava,Ekonomista,Ne,Zima,Bihać
7084,Muško,55,Haljina,Obuća,86,Dvodnevna dostava,Umjetnik,Ne,Proljeće,Prijedor
7085,Žensko,38,Cipele,Odjeća,56,Dvodnevna dostava,Nastavnik,Da,Ljeto,Laktaši
7086,Žensko,42,Šorc,Spoljašnja odjeća,44,Besplatna dostava,Marketing,Da,Zima,Bihać
7087,Žensko,19,Šorc,Obuća,27,Sledeći dan,Upravitelj,Ne,,Tuzla
7088,Muško,35,Patike,Odjeća,51,Sledeći dan,Pravnik,Da,Ljeto,Tuzla
7089,Žensko,58,Majica,Obuća,47,Sledeći dan,Pravnik,Da,Ljeto,Široki Brijeg
7090,Muško,62,Kaiš,Odjeća,89,Besplatna dostava,Dizajner,Da,Zima,Sanski Most
7091,Muško,64,Šorc,Obuća,83,Sledeći dan,,Ne,Zima,Živinice
7092,Muško,64,Kaput,Odjeća,52,Besplatna dostava,Marketing,Da,Zima,Banja Luka
7093,Žensko,46,Majica,Spoljašnja odjeća,78,Dvodnevna dostava,Inženjer,Ne,Ljeto,Zenica
7094,Muško,27,Majica,Odjeća,64,Ekspres,Inženjer,Ne,Jesen,Gradiška
7095,Žensko,53,Šal,Dodaci,23,Sledeći dan,Upravitelj,Da,Jesen,Sanski Most
7096,Muško,59,Farmerke,Obuća,17,Besplatna dostava,,Da,,Mostar
7097,Muško,56,Kaput,Dodaci,98,Ekspres,Inženjer,Ne,Zima,Tuzla
7098,Žensko,49,Majica,Odjeća,51,Sledeći dan,Student,Ne,Ljeto,Gradiška
7099,Žensko,33,Farmerke,Dodaci,100,Dvodnevna dostava,Ekonomista,Da,Ljeto,Tuzla
7100,Žensko,54,Farmerke,Odjeća,66,Ekspres,Pravnik,Ne,Jesen,Mostar
7101,Muško,54,Naočale,Dodaci,41,Sledeći dan,Ekonomista,Da,,Živinice
7102,Muško,43,Šorc,Dodaci,57,Sledeći dan,Pravnik,Da,Jesen,Sanski Most
7103,Muško,47,Cipele,Spoljašnja odjeća,90,Dvodnevna dostava,Marketing,Da,Proljeće,Mostar
7104,Muško,42,Cipele,Odjeća,49,Besplatna dostava,Tehničar,Ne,Jesen,Široki Brijeg
7105,Muško,44,Torba,Dodaci,95,Sledeći dan,Student,Da,Proljeće,Banja Luka
7106,Žensko,64,Cipele,Odjeća,44,Dvodnevna dostava,Upravitelj,Da,Zima,Široki Brijeg
7107,Žensko,63,Kaput,Odjeća,100,Besplatna dostava,Zdravstvo,Da,Proljeće,Gradiška
7108,Muško,40,Šorc,Odjeća,54,Besplatna dostava,,Ne,Ljeto,Bihać
7109,Žensko,25,Farmerke,Odjeća,86,Besplatna dostava,Upravitelj,Ne,Jesen,Laktaši
7110,Žensko,29,Šorc,Obuća,40,Dvodnevna dostava,Student,Ne,Jesen,Prijedor
7111,Muško,19,Cipele,Obuća,10,Dvodnevna dostava,Pravnik,Ne,,Široki Brijeg
7112,Muško,48,Cipele,Spoljašnja odjeća,84,Dvodnevna dostava,Pravnik,Da,Zima,Mostar
7113,Muško,37,Haljina,Odjeća,83,Ekspres,Nastavnik,Ne,Zima,Banja Luka
7114,Muško,22,Majica,Obuća,56,Sledeći dan,Tehničar,Da,Ljeto,Sarajevo
7115,Muško,62,Kaiš,Odjeća,95,Ekspres,Student,Ne,Proljeće,Gradiška
7116,Muško,63,Majica,Obuća,64,Ekspres,Upravitelj,Da,Zima,Bijeljina
7117,Žensko,53,Naočale,Obuća,79,Dvodnevna dostava,Umjetnik,Ne,Jesen,Bijeljina
7118,Muško,47,Šal,Odjeća,39,Besplatna dostava,Pravnik,Ne,Jesen,Banja Luka
7119,Žensko,59,Torba,Odjeća,86,Dvodnevna dostava,Umjetnik,Ne,Proljeće,Bihać
7120,Žensko,57,Kaput,Odjeća,10,Besplatna dostava,Dizajner,Ne,,Sanski Most
7121,Žensko,26,Patike,Dodaci,88,Ekspres,Ekonomista,Ne,Proljeće,Zenica
7122,Žensko,23,Majica,Obuća,41,Besplatna dostava,Nastavnik,Da,,Bihać
7123,Muško,23,Majica,Spoljašnja odjeća,45,Sledeći dan,Izvršni direktor,Ne,Jesen,Gradiška
7124,Muško,42,Farmerke,Odjeća,66,Ekspres,Ekonomista,Da,Ljeto,Sarajevo
7125,Muško,65,Cipele,Obuća,48,Ekspres,,Ne,Proljeće,Široki Brijeg
7126,Muško,64,Šal,Spoljašnja odjeća,80,Besplatna dostava,Doktor,Ne,Zima,Laktaši
7127,Muško,18,Majica,Spoljašnja odjeća,92,Ekspres,Zdravstvo,Ne,,Prijedor
7128,Žensko,24,Farmerke,Spoljašnja odjeća,19,Sledeći dan,Marketing,Ne,Zima,Sarajevo
7129,Muško,25,Kaiš,Obuća,61,Dvodnevna dostava,Dizajner,Da,Jesen,Prijedor
7130,Žensko,59,Šorc,Dodaci,50,Besplatna dostava,,Ne,Jesen,Široki Brijeg
7131,Muško,34,Naočale,Spoljašnja odjeća,29,Ekspres,,Ne,,Zenica
7132,Žensko,30,Torba,Odjeća,44,Ekspres,Inženjer,Da,Zima,Mostar
7133,Muško,63,Majica,Dodaci,28,Sledeći dan,Dizajner,Da,Proljeće,Sarajevo
7134,Muško,42,Patike,Obuća,93,Sledeći dan,Tehničar,Da,,Široki Brijeg
7135,Muško,62,Šal,Odjeća,86,Dvodnevna dostava,Nastavnik,Da,Zima,Mostar
7136,Muško,46,Kaiš,Spoljašnja odjeća,79,Ekspres,Pravnik,Da,Ljeto,Široki Brijeg
7137,Žensko,22,Haljina,Odjeća,30,Besplatna dostava,Umjetnik,Da,,Tuzla
7138,Muško,58,Naočale,Spoljašnja odjeća,65,Ekspres,Marketing,Ne,Jesen,Bihać
7139,Žensko,63,Šorc,Dodaci,45,Dvodnevna dostava,Pravnik,Da,Jesen,Široki Brijeg
7140,Žensko,61,Patike,Odjeća,73,Dvodnevna dostava,Tehničar,Da,Proljeće,Sarajevo
7141,Žensko,29,Šal,Dodaci,20,Dvodnevna dostava,Izvršni direktor,Ne,Jesen,Banja Luka
7142,Žensko,18,Majica,Obuća,90,Dvodnevna dostava,Inženjer,Ne,,Prijedor
7143,Žensko,46,Kaiš,Odjeća,31,Besplatna dostava,Pravnik,Da,,Sanski Most
7144,Muško,32,Kaiš,Spoljašnja odjeća,73,Ekspres,Nastavnik,Da,Ljeto,Prijedor
7145,Muško,54,Kaput,Odjeća,24,Ekspres,Marketing,Ne,Proljeće,Prijedor
7146,Muško,22,Patike,Dodaci,13,Dvodnevna dostava,Marketing,Da,Ljeto,Bihać
7147,Žensko,30,Farmerke,Dodaci,65,Dvodnevna dostava,Izvršni direktor,Ne,,Gradiška
7148,Muško,26,Kaput,Obuća,82,Sledeći dan,Pravnik,Ne,Jesen,Bijeljina
7149,Muško,24,Naočale,Obuća,16,Besplatna dostava,Inženjer,Da,Ljeto,Laktaši
7150,Žensko,49,Haljina,Spoljašnja odjeća,11,Sledeći dan,Doktor,Da,Zima,Zenica
7151,Muško,43,Haljina,Odjeća,95,Ekspres,Pravnik,Ne,,Sarajevo
7152,Muško,54,Cipele,Obuća,39,Dvodnevna dostava,Dizajner,Ne,Jesen,Tuzla
7153,Muško,39,Majica,Spoljašnja odjeća,40,Dvodnevna dostava,Upravitelj,Ne,Jesen,Bijeljina
7154,Muško,47,Farmerke,Dodaci,37,Ekspres,,Da,Proljeće,Prijedor
7155,Muško,64,Torba,Dodaci,36,Dvodnevna dostava,Zdravstvo,Da,Ljeto,Sarajevo
7156,Žensko,46,Patike,Odjeća,34,Dvodnevna dostava,Ekonomista,Ne,,Gradiška
7157,Žensko,18,Farmerke,Odjeća,71,Ekspres,Izvršni direktor,Ne,Proljeće,Bijeljina
7158,Muško,42,Farmerke,Obuća,73,Dvodnevna dostava,Zdravstvo,Da,Jesen,Prijedor
7159,Muško,42,Šorc,Obuća,95,Dvodnevna dostava,Upravitelj,Da,Zima,Banja Luka
7160,Žensko,25,Kaiš,Spoljašnja odjeća,44,Dvodnevna dostava,Ekonomista,Ne,Zima,Živinice
7161,Žensko,48,Šal,Obuća,75,Ekspres,Zdravstvo,Ne,,Laktaši
7162,Žensko,19,Šal,Dodaci,73,Besplatna dostava,Student,Da,Ljeto,Sarajevo
7163,Žensko,36,Farmerke,Dodaci,84,Besplatna dostava,Doktor,Da,Ljeto,Sanski Most
7164,Žensko,26,Kaiš,Dodaci,39,Dvodnevna dostava,Tehničar,Da,Proljeće,Bihać
7165,Žensko,26,Cipele,Obuća,42,Sledeći dan,Ekonomista,Ne,Zima,Laktaši
7166,Žensko,28,Cipele,Obuća,86,Ekspres,Pravnik,Ne,Jesen,Sarajevo
7167,Žensko,49,Šorc,Obuća,60,Besplatna dostava,Upravitelj,Da,,Gradiška
7168,Žensko,61,Kaiš,Odjeća,98,Besplatna dostava,Nastavnik,Ne,Jesen,Banja Luka
7169,Muško,44,Majica,Odjeća,48,Dvodnevna dostava,Nastavnik,Ne,,Tuzla
7170,Žensko,58,Naočale,Obuća,96,Dvodnevna dostava,Nastavnik,Da,Ljeto,Banja Luka
7171,Žensko,45,Šal,Obuća,76,Dvodnevna dostava,Zdravstvo,Da,Proljeće,Bijeljina
7172,Žensko,35,Kaput,Obuća,34,Besplatna dostava,Doktor,Da,Proljeće,Bihać
7173,Muško,64,Naočale,Odjeća,94,Ekspres,Dizajner,Ne,Ljeto,Sanski Most
7174,Muško,24,Farmerke,Odjeća,65,Ekspres,Zdravstvo,Ne,Proljeće,Sarajevo
7175,Žensko,40,Farmerke,Obuća,61,Ekspres,Marketing,Da,Zima,Široki Brijeg
7176,Muško,41,Majica,Dodaci,34,Dvodnevna dostava,Pravnik,Da,Proljeće,Banja Luka
7177,Žensko,23,Kaput,Spoljašnja odjeća,82,Besplatna dostava,Student,Ne,Zima,Živinice
7178,Žensko,46,Kaput,Dodaci,76,Dvodnevna dostava,,Da,Zima,Banja Luka
7179,Muško,24,Patike,Odjeća,19,Sledeći dan,Umjetnik,Da,,Široki Brijeg
7180,Žensko,39,Patike,Obuća,27,Besplatna dostava,Izvršni direktor,Ne,Jesen,Tuzla
7181,Žensko,35,Patike,Dodaci,47,Besplatna dostava,Tehničar,Da,Proljeće,Laktaši
7182,Žensko,43,Patike,Obuća,55,Ekspres,Pravnik,Da,Zima,Tuzla
7183,Žensko,22,Torba,Dodaci,89,Sledeći dan,Tehničar,Ne,Proljeće,Gradiška
7184,Žensko,52,Cipele,Obuća,29,Ekspres,Doktor,Da,,Bijeljina
7185,Muško,22,Haljina,Spoljašnja odjeća,97,Besplatna dostava,Izvršni direktor,Ne,Jesen,Laktaši
7186,Muško,46,Haljina,Dodaci,27,Dvodnevna dostava,Marketing,Ne,Jesen,Široki Brijeg
7187,Muško,31,Naočale,Spoljašnja odjeća,76,Ekspres,Tehničar,Da,Zima,Zenica
7188,Muško,56,Naočale,Odjeća,76,Sledeći dan,Doktor,Ne,Proljeće,Prijedor
7189,Muško,64,Cipele,Obuća,11,Ekspres,Ekonomista,Da,Ljeto,Prijedor
7190,Žensko,52,Šal,Spoljašnja odjeća,16,Besplatna dostava,Tehničar,Da,Ljeto,Gradiška
7191,Žensko,63,Cipele,Odjeća,65,Dvodnevna dostava,Dizajner,Da,Zima,Sanski Most
7192,Muško,55,Šal,Odjeća,87,Ekspres,Izvršni direktor,Da,Ljeto,Bijeljina
7193,Žensko,21,Haljina,Odjeća,99,Ekspres,Izvršni direktor,Da,,Gradiška
7194,Muško,47,Torba,Obuća,32,Sledeći dan,Inženjer,Ne,Jesen,Zenica
7195,Žensko,50,Kaiš,Obuća,28,Besplatna dostava,Pravnik,Da,,Laktaši
7196,Muško,54,Šorc,Dodaci,59,Besplatna dostava,Ekonomista,Da,,Prijedor
7197,Muško,22,Kaput,Odjeća,93,Sledeći dan,Inženjer,Da,Zima,Mostar
7198,Muško,46,Kaiš,Odjeća,76,Sledeći dan,Dizajner,Da,,Bijeljina
7199,Muško,42,Kaiš,Spoljašnja odjeća,74,Besplatna dostava,Doktor,Ne,Jesen,Sarajevo
7200,Muško,41,Kaiš,Odjeća,100,Ekspres,Pravnik,Da,Ljeto,Bihać
7201,Muško,22,Kaput,Obuća,64,Ekspres,Dizajner,Da,Proljeće,Sanski Most
7202,Muško,40,Naočale,Dodaci,87,Ekspres,Inženjer,Da,Ljeto,Bijeljina
7203,Žensko,35,Torba,Dodaci,66,Sledeći dan,Upravitelj,Ne,Proljeće,Sanski Most
7204,Muško,37,Haljina,Dodaci,48,Sledeći dan,Marketing,Da,Zima,Živinice
7205,Muško,26,Farmerke,Odjeća,44,Sledeći dan,Ekonomista,Ne,,Bijeljina
7206,Žensko,33,Kaput,Spoljašnja odjeća,51,Besplatna dostava,Ekonomista,Da,Jesen,Bijeljina
7207,Muško,30,Naočale,Spoljašnja odjeća,25,Ekspres,Inženjer,Da,Ljeto,Sanski Most
7208,Muško,49,Cipele,Dodaci,82,Dvodnevna dostava,,Ne,Ljeto,Tuzla
7209,Žensko,52,Cipele,Dodaci,84,Ekspres,Marketing,Da,,Živinice
7210,Žensko,27,Šal,Spoljašnja odjeća,85,Ekspres,Pravnik,Da,,Zenica
7211,Žensko,65,Cipele,Obuća,26,Besplatna dostava,Student,Da,Jesen,Bijeljina
7212,Muško,62,Cipele,Spoljašnja odjeća,40,Besplatna dostava,Ekonomista,Ne,Zima,Mostar
7213,Muško,33,Farmerke,Spoljašnja odjeća,96,Besplatna dostava,Zdravstvo,Ne,Zima,Tuzla
7214,Muško,32,Kaput,Spoljašnja odjeća,38,Dvodnevna dostava,,Da,,Mostar
7215,Muško,31,Kaiš,Obuća,82,Besplatna dostava,Zdravstvo,Ne,Proljeće,Gradiška
7216,Žensko,54,Majica,Spoljašnja odjeća,20,Ekspres,Upravitelj,Da,,Živinice
7217,Muško,25,Šorc,Spoljašnja odjeća,15,Sledeći dan,Izvršni direktor,Ne,,Prijedor
7218,Žensko,34,Kaiš,Spoljašnja odjeća,45,Ekspres,Umjetnik,Da,Proljeće,Sanski Most
7219,Žensko,51,Šorc,Spoljašnja odjeća,89,Dvodnevna dostava,Nastavnik,Ne,Jesen,Gradiška
7220,Muško,59,Šal,Odjeća,55,Besplatna dostava,Marketing,Ne,,Zenica
7221,Muško,34,Naočale,Odjeća,71,Sledeći dan,Tehničar,Ne,Proljeće,Sarajevo
7222,Žensko,53,Šorc,Odjeća,71,Ekspres,Dizajner,Ne,Jesen,Prijedor
7223,Žensko,51,Majica,Dodaci,69,Dvodnevna dostava,Doktor,Ne,,Gradiška
7224,Žensko,19,Naočale,Spoljašnja odjeća,66,Dvodnevna dostava,Dizajner,Ne,Jesen,Zenica
7225,Žensko,32,Torba,Dodaci,43,Dvodnevna dostava,Pravnik,Da,Ljeto,Bijeljina
7226,Žensko,18,Torba,Obuća,75,Dvodnevna dostava,Zdravstvo,Ne,Proljeće,Gradiška
7227,Žensko,56,Šorc,Obuća,74,Ekspres,Doktor,Da,Zima,Sanski Most
7228,Žensko,42,Haljina,Spoljašnja odjeća,85,Ekspres,Nastavnik,Da,Zima,Široki Brijeg
7229,Muško,42,Šal,Dodaci,87,Sledeći dan,Marketing,Ne,Jesen,Bijeljina
7230,Žensko,61,Kaiš,Odjeća,73,Sledeći dan,,Da,Ljeto,Bihać
7231,Muško,34,Majica,Odjeća,22,Dvodnevna dostava,Umjetnik,Ne,Ljeto,Tuzla
7232,Muško,62,Haljina,Spoljašnja odjeća,77,Dvodnevna dostava,Izvršni direktor,Ne,,Banja Luka
7233,Žensko,37,Kaiš,Odjeća,39,Besplatna dostava,Pravnik,Da,Ljeto,Bijeljina
7234,Žensko,64,Kaiš,Spoljašnja odjeća,87,Besplatna dostava,Zdravstvo,Da,,Banja Luka
7235,Muško,60,Patike,Obuća,99,Sledeći dan,Inženjer,Ne,Proljeće,Široki Brijeg
7236,Žensko,43,Torba,Obuća,85,Ekspres,Nastavnik,Ne,Zima,Bihać
7237,Muško,22,Šal,Obuća,80,Sledeći dan,,Ne,Ljeto,Banja Luka
7238,Muško,59,Kaput,Obuća,24,Ekspres,Zdravstvo,Da,Proljeće,Tuzla
7239,Muško,48,Kaiš,Dodaci,85,Besplatna dostava,Umjetnik,Ne,Ljeto,Laktaši
7240,Muško,23,Patike,Spoljašnja odjeća,86,Besplatna dostava,,Ne,Proljeće,Banja Luka
7241,Muško,65,Šorc,Obuća,20,Sledeći dan,Marketing,Ne,,Zenica
7242,Žensko,51,Kaiš,Spoljašnja odjeća,60,Dvodnevna dostava,Zdravstvo,Da,Ljeto,Bijeljina
7243,Žensko,24,Farmerke,Spoljašnja odjeća,12,Dvodnevna dostava,Dizajner,Da,,Sarajevo
7244,Muško,22,Torba,Spoljašnja odjeća,69,Sledeći dan,Tehničar,Da,Jesen,Tuzla
7245,Žensko,54,Kaiš,Odjeća,24,Ekspres,Doktor,Ne,Ljeto,Mostar
7246,Žensko,29,Šal,Odjeća,87,Besplatna dostava,Student,Ne,Jesen,Sanski Most
7247,Žensko,52,Farmerke,Obuća,59,Besplatna dostava,Doktor,Da,Proljeće,Sarajevo
7248,Žensko,62,Kaiš,Dodaci,89,Dvodnevna dostava,Tehničar,Ne,,Laktaši
7249,Muško,18,Cipele,Spoljašnja odjeća,69,Besplatna dostava,Doktor,Ne,Proljeće,Gradiška
7250,Žensko,65,Majica,Dodaci,90,Dvodnevna dostava,Ekonomista,Da,Proljeće,Sarajevo
7251,Muško,48,Naočale,Dodaci,33,Dvodnevna dostava,Marketing,Ne,,Banja Luka
7252,Žensko,34,Kaiš,Obuća,74,Dvodnevna dostava,Doktor,Da,Proljeće,Tuzla
7253,Žensko,51,Patike,Dodaci,31,Dvodnevna dostava,Upravitelj,Ne,,Gradiška
7254,Muško,44,Šal,Spoljašnja odjeća,97,Ekspres,Tehničar,Ne,Ljeto,Laktaši
7255,Muško,30,Kaput,Odjeća,79,Dvodnevna dostava,Ekonomista,Da,Ljeto,Gradiška
7256,Žensko,42,Kaput,Spoljašnja odjeća,42,Besplatna dostava,Inženjer,Da,,Tuzla
7257,Muško,33,Haljina,Odjeća,64,Besplatna dostava,Umjetnik,Ne,Jesen,Zenica
7258,Muško,26,Farmerke,Obuća,63,Besplatna dostava,Umjetnik,Ne,Zima,Bihać
7259,Muško,35,Šorc,Spoljašnja odjeća,39,Ekspres,Marketing,Da,Zima,Sarajevo
7260,Muško,37,Torba,Odjeća,13,Sledeći dan,Umjetnik,Ne,Ljeto,Gradiška
7261,Žensko,28,Naočale,Odjeća,75,Sledeći dan,,Ne,Proljeće,Gradiška
7262,Muško,32,Torba,Spoljašnja odjeća,74,Dvodnevna dostava,Dizajner,Da,Proljeće,Sarajevo
7263,Muško,62,Patike,Obuća,90,Sledeći dan,Student,Ne,Jesen,Sarajevo
7264,Žensko,34,Patike,Dodaci,10,Ekspres,Tehničar,Da,Jesen,Široki Brijeg
7265,Muško,63,Haljina,Dodaci,76,Dvodnevna dostava,Umjetnik,Ne,Ljeto,Tuzla
7266,Žensko,58,Naočale,Obuća,63,Sledeći dan,Doktor,Ne,Jesen,Mostar
7267,Žensko,58,Haljina,Obuća,62,Besplatna dostava,Dizajner,Ne,Proljeće,Mostar
7268,Žensko,47,Cipele,Odjeća,36,Ekspres,Zdravstvo,Da,Zima,Prijedor
